chart_id,index_raw,source_mode,spot,position,stack,opponent,open,bet,source_hash,source_file,compressed_file,image_width,image_height,original_size_bytes,compressed_size_bytes,original_sha256,compressed_sha256
B2_0508,114,vs1r,,BTN,40BBplus,HJ,2.4-3.2BB,,bd083f22f7cb,114__position-BTN__stack-40BBplus__open-2.4-3.2BB__opponent-HJ__vs1r-bd083f22f7cb.jpg,charts/0508.webp,434,600,37593,15436,482ed833f61d4808148594978e497369577e7eb92eeeb6a319b0d0776b8b9c2d,5f992389f1f1015c87466c942de0543f8fa4a0b7a451540f2e5ca331d376c594
B2_0509,063,vs1r,,BB,8-12BB,EP,2.4-3.2BB,,ff51ec6425d6,063__position-BB__stack-8-12BB__open-2.4-3.2BB__opponent-EP__vs1r-ff51ec6425d6.jpg,charts/0509.webp,434,600,48723,21012,a508f4a368d0d77a1eb174baf5e2be9e39af096a8c528afb5af60b76f0ce0dba,e6e158e768e08f5d4af93f64d28bdb7141e8114be9c22b20dff477791c37a776
B2_0510,034,vs1r,,BB,22-30BB,HJ,2-2.4BB,,085775ef4013,034__position-BB__stack-22-30BB__open-2-2.4BB__opponent-HJ__vs1r-085775ef4013.jpg,charts/0510.webp,434,600,59619,27030,59c6e47c0b4c6745ec8e308e2492421eb7254cac8d81072ef700edb15e799ab2,0e91d34590ba7144a82b62c9604e6ff6d324b8bbfa2f0727e6241fcf4f05bfad
B2_0511,073,vs1r,,BTN,12-16BB,CO,2.4-3.2BB,,f8eaa8ce7afe,073__position-BTN__stack-12-16BB__open-2.4-3.2BB__opponent-CO__vs1r-f8eaa8ce7afe.jpg,charts/0511.webp,434,600,30494,11804,a7858588920f584a5b668c8b755812a7a87a66a6f0aa447f6a4458222428e588,028698787e09265a423fdadbd8bede06fb7748eb61ec6b1f69049d1eb209bd4f
B2_0512,100,vs1r,,BTN,22-30BB,LJ,2-2.4BB,,6dd833a3010e,100__position-BTN__stack-22-30BB__open-2-2.4BB__opponent-LJ__vs1r-6dd833a3010e.jpg,charts/0512.webp,434,600,35962,14564,ff2bd45b54231c9c97dbcd48ce225843ea3473182370974413c57775e025f9ad,3515798375365c5100734c06e9195ee25f92b348a32625499acdb4bb6c3a90d1
B2_0513,058,vs1r,,BB,40BBplus,HJ,2-2.4BB,,7cc5c8dc5d87,058__position-BB__stack-40BBplus__open-2-2.4BB__opponent-HJ__vs1r-7cc5c8dc5d87.jpg,charts/0513.webp,434,600,59297,26186,ef6c536b8ffd60724dfe9dc797b4ca6fef8a8983f68a3192e190b11745803d56,5c784f6d174c8a14114bf1ad4603beee5275f4bfdfffe04c7f5b38ed28095505
B2_0514,190,vs1r,,HJ,16-22BB,LJ,2-2.4BB,,fce6502ab43f,190__position-HJ__stack-16-22BB__open-2-2.4BB__opponent-LJ__vs1r-fce6502ab43f.jpg,charts/0514.webp,434,600,31435,12374,6126346629b295f2a059b51e2aae7c4d2665fc2c30e6d6243252cc120719e10d,f678403a6a20955c791c42b5965ca5923df199afd12676cbb0528c0275e046bb
B2_0515,102,vs1r,,BTN,30-40BB,CO,2.4-3.2BB,,20f941efdda3,102__position-BTN__stack-30-40BB__open-2.4-3.2BB__opponent-CO__vs1r-20f941efdda3.jpg,charts/0515.webp,434,600,35568,14542,ce63d6babb78b72cf515ef0188244a5eba0ca7296a2e95f25fad78ba074801b6,0b42c0f778bb8d713576309ef53fabffd101661e1e383f28feeb8c0e2c80579b
B2_0516,237,vs1r,,LJ,8-12BB,MP,2.4-3.2BB,,09001410a1a6,237__position-LJ__stack-8-12BB__open-2.4-3.2BB__opponent-MP__vs1r-09001410a1a6.jpg,charts/0516.webp,434,600,28869,10994,231e75c4efc0afdecfe845c899b5fcad3d540b81283efc624fca75dabbced164,1fe5f8bd51f4509708484ddef446b60d483d948e50fc030cb719c3dd16224b00
B2_0517,187,vs1r,,HJ,16-22BB,LJ,2.4-3.2BB,,cf59d408ce68,187__position-HJ__stack-16-22BB__open-2.4-3.2BB__opponent-LJ__vs1r-cf59d408ce68.jpg,charts/0517.webp,434,600,29103,11048,7cc71479e6b654bead67c07968ae0088fd79970a0a3c35617a98c924e6c12da8,10884903210834f5ad1ee948fc3fc5fc6821e3d901ef53a53543bf8b62bcf2c4
B2_0518,314,vs1r,,SB,8-12BB,EP,2.4-3.2BB,,361cb52f3131,314__position-SB__stack-8-12BB__open-2.4-3.2BB__opponent-EP__vs1r-361cb52f3131.jpg,charts/0518.webp,434,600,33227,13224,d093c7a583ea3ecb1f2260ca5fcdfe4107c32fcafb02f0f702d1f38fc35aad9c,f4d7bb6a8bad18bc4dcbe7695129ff968a958fd8b28302882f9cc93cb6339973
B2_0519,312,vs1r,,SB,8-12BB,BTN,2.4-3.2BB,,9083d591e9ce,312__position-SB__stack-8-12BB__open-2.4-3.2BB__opponent-BTN__vs1r-9083d591e9ce.jpg,charts/0519.webp,434,600,35886,14548,54daae9d00a2bc3a70f9c842956e634a81089ae2604956279dcffe0ac0ff8d31,b46e14e25aba00ef8b4b881c2dfd6dd5105637d3713f601c07d47e022823a4d9
B2_0520,191,vs1r,,HJ,16-22BB,MP,2-2.4BB,,084aab6bc8d5,191__position-HJ__stack-16-22BB__open-2-2.4BB__opponent-MP__vs1r-084aab6bc8d5.jpg,charts/0520.webp,434,600,31059,12272,3f4789a2554366df7908081d4b262a72e9cc757ffad1f9af604ddab03dea017f,48e35f5a4607dd827f69435f6cae91a2caf7534962232e9d9f920f96d9fdc508
B2_0521,059,vs1r,,BB,40BBplus,LJ,2-2.4BB,,eaa52d9efbda,059__position-BB__stack-40BBplus__open-2-2.4BB__opponent-LJ__vs1r-eaa52d9efbda.jpg,charts/0521.webp,434,600,54868,24218,17bbc7c687433e952e2c493a9f34f4546a2a4bb4d3ed7546d52537c81d938e06,61753a92e67239c28fefd15c54a8fec5d23409ca230a541c117c888a20176b1e
B2_0522,202,vs1r,,HJ,30-40BB,LJ,2-2.4BB,,a82d1e4bdf31,202__position-HJ__stack-30-40BB__open-2-2.4BB__opponent-LJ__vs1r-a82d1e4bdf31.jpg,charts/0522.webp,434,600,33921,13600,421b6d1f8f683b95e22332e1c8c02cc6bb5932ae1e7716589c308607b4703299,8c17f2f8b300b1fc96e9d3c68e68d759ebcbf8c44ede6cf9f0aba60dde76f542
B2_0523,259,vs1r,,SB,12-16BB,CO,2-2.4BB,,f77cf1296555,259__position-SB__stack-12-16BB__open-2-2.4BB__opponent-CO__vs1r-f77cf1296555.jpg,charts/0523.webp,434,600,36912,14764,0952975a5954688382f943618e4386af9f8f788c3bacb3c8766492924f9e296f,5e910aea2a07a1881a9fc43a75eed2cfb5ad7558e0e1f84400ca4d560e71bc99
B2_0524,140,vs1r,,CO,16-22BB,EP,2.4-3.2BB,,f3ca094df3e3,140__position-CO__stack-16-22BB__open-2.4-3.2BB__opponent-EP__vs1r-f3ca094df3e3.jpg,charts/0524.webp,434,600,29398,11204,48fba6a0b52a5b9251edc16b77c23ed1270644fa8b451e003b51e140ae9398bb,bc52707ce971e5566e1ae750d47faa2ffd483a144a795f99ca1a77fec4385042
B2_0525,174,vs1r,,CO,8-12BB,LJ,2.4-3.2BB,,62e325d63cc5,174__position-CO__stack-8-12BB__open-2.4-3.2BB__opponent-LJ__vs1r-62e325d63cc5.jpg,charts/0525.webp,434,600,30790,12228,dcba1cb6749e3a738e474bb110235e7f669b2c1a7347d1e22d94fb2d987f84e2,c66815cb45a0aa04929370e116d304c132be92ed7b647836794407476ab62921
B2_0526,098,vs1r,,BTN,22-30BB,EP,2-2.4BB,,92a66242ca9a,098__position-BTN__stack-22-30BB__open-2-2.4BB__opponent-EP__vs1r-92a66242ca9a.jpg,charts/0526.webp,434,600,35701,14662,5786ed8fbcef71839f1f27bb757ca3f790a114bec12a918728f1ab943c52ed45,0a221e9ae0e66f54c3812e8f7348ddd718d81fb593693590758dc0fae41713c8
B2_0527,185,vs1r,,HJ,12-16BB,MP,2-2.4BB,,cd294e968997,185__position-HJ__stack-12-16BB__open-2-2.4BB__opponent-MP__vs1r-cd294e968997.jpg,charts/0527.webp,434,600,30776,11770,906167397b8009e5c3d71f8c41b045a71e34e809671c9463bf28dc9bfc83de6d,1a5f7fc83b6a35727d2c8116ba2f9177e246082aff78f2ddbb6b7564a722d487
B2_0528,266,vs1r,,SB,16-22BB,EP,2.4-3.2BB,,14cff92037d9,266__position-SB__stack-16-22BB__open-2.4-3.2BB__opponent-EP__vs1r-14cff92037d9.jpg,charts/0528.webp,434,600,32306,12854,3e3deb5d11100c6b78239a00ef42082aa938d9a74ecad92b2bde5ccdd1a5dbb8,ab108a81f8864e4ff35adaf784f2b714cca3773a7d8b2180c26b76bcf5290bcc
B2_0529,261,vs1r,,SB,12-16BB,HJ,2-2.4BB,,9ba6664830ae,261__position-SB__stack-12-16BB__open-2-2.4BB__opponent-HJ__vs1r-9ba6664830ae.jpg,charts/0529.webp,434,600,36921,15374,f3be85d6ed45b1531f934de1c5a6065e7ff624f2066c9ad0ca2d9248a6b2a3ae,226e6fa2c5d65c9280a1f78cdfe99864bfd1ef5246e9ba7a9a784b9393e35d6c
B2_0530,040,vs1r,,BB,30-40BB,HJ,2.4-3.2BB,,11cb121d9cd9,040__position-BB__stack-30-40BB__open-2.4-3.2BB__opponent-HJ__vs1r-11cb121d9cd9.jpg,charts/0530.webp,434,600,50346,22068,89285cbda64ec9cf5c59d39008b594b02cbd00ecdf188719b7e7c70050622b95,abbfb474584df72f84013c999d21589253b9db7cd3f9a3fd4deadcbda54f1509
B2_0531,042,vs1r,,BB,30-40BB,MP,2.4-3.2BB,,599ee29d6d58,042__position-BB__stack-30-40BB__open-2.4-3.2BB__opponent-MP__vs1r-599ee29d6d58.jpg,charts/0531.webp,434,600,49766,21448,62a98154ab4d63da0c6561756a8c3bebe6c5a2af5348a66ab73abb69c67beee8,9947cb0f7417d904c59d7c992d039cc4125a548b4bef8ab7ecb95699aa857583
B2_0532,145,vs1r,,CO,16-22BB,HJ,2-2.4BB,,3abf62f74cde,145__position-CO__stack-16-22BB__open-2-2.4BB__opponent-HJ__vs1r-3abf62f74cde.jpg,charts/0532.webp,434,600,33838,13584,7c76f968394e34d30d813c1e61d030ae88e161b758e87c2b865e9d1446e27f06,d62121d835838a6c135c7e2431f49cd2b597271691bdfc24e36878cc1d7b2be2
B2_0533,128,vs1r,,BTN,8-12BB,EP,2-2.4BB,,e73895c6d657,128__position-BTN__stack-8-12BB__open-2-2.4BB__opponent-EP__vs1r-e73895c6d657.jpg,charts/0533.webp,434,600,33905,13380,40a1e68de5a0266f3480ae00e010d4a8d9fb09ca22a7eb16fbdab5b9ee5bc546,2388369f4add17d030cf81f51ab0823ed32594ae14bae23fa19bfe08d9ff31f9
B2_0534,192,vs1r,,HJ,22-30BB,EP,2.4-3.2BB,,56b597b4d192,192__position-HJ__stack-22-30BB__open-2.4-3.2BB__opponent-EP__vs1r-56b597b4d192.jpg,charts/0534.webp,434,600,30924,12490,304b020a29a706b2ac8db2da2e41d52e12a2ceafea559da2822c165fbc66f9e5,b65a420187fddf202febab50575582e73e001ae0a70e6b7b43761b52707a4efa
B2_0535,236,vs1r,,LJ,8-12BB,EP,2.4-3.2BB,,6d97b96a58c0,236__position-LJ__stack-8-12BB__open-2.4-3.2BB__opponent-EP__vs1r-6d97b96a58c0.jpg,charts/0535.webp,434,600,28663,10878,6df4d90a23455032115584565359415cb3df7057b279afa980ce5d5ed55fbf9d,fe7aba7d5bf272d7dc522d2c4af306ea764fd88dbe9385369c6b0af8e7b40e22
B2_0536,122,vs1r,,BTN,8-12BB,CO,2.4-3.2BB,,dcff7882f1ca,122__position-BTN__stack-8-12BB__open-2.4-3.2BB__opponent-CO__vs1r-dcff7882f1ca.jpg,charts/0536.webp,434,600,35046,13824,557d4532a4d8b0168959f7b818f291ce8fd72251ab7624b195f5ef91a540ecd0,9d5d1546d244bfbed6c80c6e627086d5fd46399604ce0fdb608c492432eb3a71
B2_0537,164,vs1r,,CO,40BBplus,EP,2.4-3.2BB,,15ffa1e7d7e8,164__position-CO__stack-40BBplus__open-2.4-3.2BB__opponent-EP__vs1r-15ffa1e7d7e8.jpg,charts/0537.webp,434,600,33703,13386,710cba029bc70dfac036f033fa50bcd3bf556ff0bf7de5ea2207026c30eea985,1b2d796b88bf233c1ed480eae43f5fa42a9d502eeca1eaa3502064469ec736a4
B2_0538,212,vs1r,,HJ,8-12BB,MP,2.4-3.2BB,,980cfcf12527,212__position-HJ__stack-8-12BB__open-2.4-3.2BB__opponent-MP__vs1r-980cfcf12527.jpg,charts/0538.webp,434,600,30198,11514,daeb45c0da1080a002208379ee0200753f0645ee3647b65ecbf165fd855dcf1b,76e52676c3d2e176eb5c5defd7e73d9df7e052077f74c63727f7ec80f62b6fee
B2_0539,214,vs1r,,HJ,8-12BB,LJ,2-2.4BB,,298ccd56d501,214__position-HJ__stack-8-12BB__open-2-2.4BB__opponent-LJ__vs1r-298ccd56d501.jpg,charts/0539.webp,434,600,31964,12622,ef023f30dd5121299c109667350274518b7266c0125d9ad6303b52765c44c777,81d6f90badd015ea0773b0d24c0460467ef02f789af68595bddd71bff353e348
B2_0540,255,vs1r,,SB,12-16BB,HJ,2.4-3.2BB,,5e38b42b72af,255__position-SB__stack-12-16BB__open-2.4-3.2BB__opponent-HJ__vs1r-5e38b42b72af.jpg,charts/0540.webp,434,600,33091,12816,53bd5ccf3f17e3b2b171c94435d2e38497ae1ee450f060fce76f2df07e9ce905,e7f6bab780738dde9056dea3c7387a42d7836d65564b78917e94b7ce47458999
B2_0541,062,vs1r,,BB,8-12BB,CO,2.4-3.2BB,,2f1c979e5bc4,062__position-BB__stack-8-12BB__open-2.4-3.2BB__opponent-CO__vs1r-2f1c979e5bc4.jpg,charts/0541.webp,434,600,51482,22636,ce0035ed887938aeb9ebd45bd24fca720f851d856cc1099903b51e92954cd202,7cfa6946b832afa785b811da1f03c2502865baed8c501b0d9bf6895103bb508f
B2_0542,086,vs1r,,BTN,16-22BB,MP,2.4-3.2BB,,bb23ea2f3d80,086__position-BTN__stack-16-22BB__open-2.4-3.2BB__opponent-MP__vs1r-bb23ea2f3d80.jpg,charts/0542.webp,434,600,32402,12642,2ef849c4bdf9fd38d4ef8890ae988d0e0eb10c3344bd6e2b6980b92ceafbb840,f489336e27277ee907b9eab5467e71bc8511a856acb4e9f31912a0004350b705
B2_0543,235,vs1r,,LJ,40BBplus,MP,2-2.4BB,,71166d1552a5,235__position-LJ__stack-40BBplus__open-2-2.4BB__opponent-MP__vs1r-71166d1552a5.jpg,charts/0543.webp,434,600,35441,14442,23db4c179a2b3b05047cfb7e4663f5fcc8ce82cc75b9aa6e86107933b47bbf03,0112caadbc029fa4ff6e2f5ba59473496507f7d26a766e36b2a618e302a52943
B2_0544,017,vs1r,,BB,16-22BB,LJ,2.4-3.2BB,,7adca5982d72,017__position-BB__stack-16-22BB__open-2.4-3.2BB__opponent-LJ__vs1r-7adca5982d72.jpg,charts/0544.webp,434,600,49326,21080,08e99046b2869d2a5d1594b1a38e4c79db58a60ba71cbb41300818625f7ed1a0,6a339495b5e815a510042f7776bc2dbf0e6dcd54ba925b268c5246260fd90018
B2_0545,136,vs1r,,CO,12-16BB,EP,2-2.4BB,,728649d49121,136__position-CO__stack-12-16BB__open-2-2.4BB__opponent-EP__vs1r-728649d49121.jpg,charts/0545.webp,434,600,30388,11478,a361545f7f84326201f2019833c232b8b58335ed8be6078a1801f8e7a8aebb96,76d8d47ba24f2e80b6dc970ca46ff4555626dccd2325eb90bf06d11817480cc5
B2_0546,138,vs1r,,CO,12-16BB,LJ,2-2.4BB,,66a9ca2360df,138__position-CO__stack-12-16BB__open-2-2.4BB__opponent-LJ__vs1r-66a9ca2360df.jpg,charts/0546.webp,434,600,31514,12592,b1bd0b00742c92ccc1ab2b3b4f008d11557ddbd39d0b020c4cc287d4991952ac,1587e56670e67cd1ffde87f44a52976ef7cc6a763f1c5c1f02a86079bdd2d434
B2_0547,254,vs1r,,SB,12-16BB,EP,2.4-3.2BB,,36bc67a98e3a,254__position-SB__stack-12-16BB__open-2.4-3.2BB__opponent-EP__vs1r-36bc67a98e3a.jpg,charts/0547.webp,434,600,33623,13128,718a5e79756b2b3c827b53d19f81191b85ed062ac3d0737e43477c901cb2a304,4620ba00a9504f4817aaaec5bfba56e03ed5050655259c1159abe9875f66c18a
B2_0548,078,vs1r,,BTN,12-16BB,CO,2-2.4BB,,d102b439bfd1,078__position-BTN__stack-12-16BB__open-2-2.4BB__opponent-CO__vs1r-d102b439bfd1.jpg,charts/0548.webp,434,600,34429,13756,9d989a501cd091d4a10050607e76f36caed487a81f4dc8918e0ac5e6d3b39b08,360960e986d0fd4d01dfa572013a6622e2fb8b8c88f78b3c36d129909decfb4b
B2_0549,244,vs1r,,MP,22-30BB,EP,2.4-3.2BB,,7d813bfb720d,244__position-MP__stack-22-30BB__open-2.4-3.2BB__opponent-EP__vs1r-7d813bfb720d.jpg,charts/0549.webp,434,600,29305,11302,aff3a5aca79a79b2588cc2ec7874f70c372bdb34e2414cb9ca027000ff8e9032,44a63a42ca31fdd2ecdf784b3e98894060336a4b8140be55166441ce0c2e80bb
B2_0550,046,vs1r,,BB,30-40BB,HJ,2-2.4BB,,a68f98d16e70,046__position-BB__stack-30-40BB__open-2-2.4BB__opponent-HJ__vs1r-a68f98d16e70.jpg,charts/0550.webp,434,600,59029,26446,45d6c3eb7a7461e4a2b43455a88280a4a34d11bab72512d7b5972594e2e36194,b5b9cdb3a8c20c63d90c8ecff4a4c4f34cf9c68e481fa14ed2e87972d8f23d55
B2_0551,055,vs1r,,BB,40BBplus,BTN,2-2.4BB,,a0f43cf4d330,055__position-BB__stack-40BBplus__open-2-2.4BB__opponent-BTN__vs1r-a0f43cf4d330.jpg,charts/0551.webp,434,600,58992,26406,c864236593140d679fcb64b612f77343917b1c99aea1dd751f15b3d15be8a6f1,977766a604b380e65380c9034eb841e8190bde8c63d3cc8538e009108e5312df
B2_0552,232,vs1r,,LJ,40BBplus,EP,2.4-3.2BB,,b52e4a55c946,232__position-LJ__stack-40BBplus__open-2.4-3.2BB__opponent-EP__vs1r-b52e4a55c946.jpg,charts/0552.webp,434,600,32615,12990,89ebbd5fcccb73d21dd578981d82e066a8ab06201e17043e722d0a8cde196462,2f0ef026630b1f737f97d1a3ce3479849c12e67e1d4cbc58cd2fbef57a529095
B2_0553,080,vs1r,,BTN,12-16BB,HJ,2-2.4BB,,6644b458da4d,080__position-BTN__stack-12-16BB__open-2-2.4BB__opponent-HJ__vs1r-6644b458da4d.jpg,charts/0553.webp,434,600,34118,13622,016802415b10f6c26c6ff37691fe0871840176d374926c62fcc6384b6ec37610,ec212e75ee834d6e176017aa3f64778612691e1bba06e5b23278f1de82c0afc0
B2_0554,134,vs1r,,CO,12-16BB,LJ,2.4-3.2BB,,16aec39a659e,134__position-CO__stack-12-16BB__open-2.4-3.2BB__opponent-LJ__vs1r-16aec39a659e.jpg,charts/0554.webp,434,600,30406,11592,3608a3ea161555b78fa7e131b6bbd1d6dcf9604398a312de98d5ab0c8ed22a28,2a3200c9bf6f90724de3af92bd593b07561d222b28a58f013328763476c1626c
B2_0555,279,vs1r,,SB,22-30BB,HJ,2.4-3.2BB,,9ef5eaec9d89,279__position-SB__stack-22-30BB__open-2.4-3.2BB__opponent-HJ__vs1r-9ef5eaec9d89.jpg,charts/0555.webp,434,600,32337,12982,4f059f2d52299cf5feb00626a384c295e751886c2a083949903393cdf537676c,3717bbb9344816f8346b76329d7b7682fe4f1140c4e60ceb8de33b6e29c0897a
B2_0556,288,vs1r,,SB,30-40BB,BTN,2.4-3.2BB,,55a892f751ac,288__position-SB__stack-30-40BB__open-2.4-3.2BB__opponent-BTN__vs1r-55a892f751ac.jpg,charts/0556.webp,434,600,36695,14560,a67400c878fe48346aab8c15c04b7a8dc8587b2bd268ffbd8a15e37db7b3a2be,b6469856361e808af6d91555563feca3121e9390f11727a3fe5133acac19de43
B2_0557,037,vs1r,,BB,30-40BB,BTN,2.4-3.2BB,,192f135809a4,037__position-BB__stack-30-40BB__open-2.4-3.2BB__opponent-BTN__vs1r-192f135809a4.jpg,charts/0557.webp,434,600,53224,23902,5e58ca5ff8e5a929443193091d2d626dbabf1c74bb6fe110c4b757c4d1bdc322,1b59f3089d8509478008abb9e9a5a07183fc751b9a07bb7a8dc2393de76db50c
B2_0558,129,vs1r,,BTN,8-12BB,HJ,2-2.4BB,,bd8e9cf91cb6,129__position-BTN__stack-8-12BB__open-2-2.4BB__opponent-HJ__vs1r-bd8e9cf91cb6.jpg,charts/0558.webp,434,600,35166,14138,a52b72b3534dca2a2b12b770924165da36db94b649132ab5dd9610d5e5d4753e,89a6e65e1bcf70c3655feecb42bd9b8465b62ae765a64eaa398df60d09a83fec
B2_0559,219,vs1r,,LJ,12-16BB,MP,2-2.4BB,,84cc9288e75e,219__position-LJ__stack-12-16BB__open-2-2.4BB__opponent-MP__vs1r-84cc9288e75e.jpg,charts/0559.webp,434,600,30956,11768,d7f22d66bd85f564723a8701a50f2c8df6f5ba69cd38c5eea0618bef326a9a83,9b0698a08836f3ba517ffbebe7860bebbbc4a65841a19e4e5c150d4a52b1bd80
B2_0560,295,vs1r,,SB,30-40BB,CO,2-2.4BB,,cf61f17e17da,295__position-SB__stack-30-40BB__open-2-2.4BB__opponent-CO__vs1r-cf61f17e17da.jpg,charts/0560.webp,434,600,36538,14962,7421abb6b34b7c81c9b240c448a2f6d3c4d09a265500bcb995dbfc2c213d4c2f,67c28d4a2a99e5fbab68a609825a3888e1fe36d4e0aa6aec86743350c0ea932a
B2_0561,072,vs1r,,BB,8-12BB,MP,2-2.4BB,,81738b5d3a58,072__position-BB__stack-8-12BB__open-2-2.4BB__opponent-MP__vs1r-81738b5d3a58.jpg,charts/0561.webp,434,600,57554,25802,b27d81318c2f7f7321bc06876fe0eaf5cbc8dcfb7fa0b6db14cc420c7a5ba41d,4f3a70a621c76117257f2d97f2f3983b817f66acd195ce847fe6cf460cba501b
B2_0562,135,vs1r,,CO,12-16BB,MP,2.4-3.2BB,,9c12fc2993f7,135__position-CO__stack-12-16BB__open-2.4-3.2BB__opponent-MP__vs1r-9c12fc2993f7.jpg,charts/0562.webp,434,600,29671,11172,e713cdc9908d4713113a1d40ea8454b03553ce3b42c71d7dae03d80043eb135d,50c68c77c5917022334dd0b551d1af71c6c7d617fa22bc729c9e8c02281569ef
B2_0563,201,vs1r,,HJ,30-40BB,EP,2-2.4BB,,127cb366f533,201__position-HJ__stack-30-40BB__open-2-2.4BB__opponent-EP__vs1r-127cb366f533.jpg,charts/0563.webp,434,600,33060,13334,7fc384ae1b7b8939e91665f2b27362edc245617d6627a229c1ed1799bff0123a,6f4b8200b590ea09119f2fe328a98c2bf8a9c2f88ea72f7c958554ec34e9e131
B2_0564,257,vs1r,,SB,12-16BB,MP,2.4-3.2BB,,a0ce0a55676f,257__position-SB__stack-12-16BB__open-2.4-3.2BB__opponent-MP__vs1r-a0ce0a55676f.jpg,charts/0564.webp,434,600,33641,13124,fed8b4542dad6a4b5b01644d85f373a304bb0a9a237b800c31875411ae08dec6,e2d8526e4547a9c85941bad236a27bf42402b822cd949d410053e93287432f9e
B2_0565,293,vs1r,,SB,30-40BB,MP,2.4-3.2BB,,05345a9d091c,293__position-SB__stack-30-40BB__open-2.4-3.2BB__opponent-MP__vs1r-05345a9d091c.jpg,charts/0565.webp,434,600,33667,13608,cae96baa99b59903c870fc04a5000910a27d19db0709fc83e4d21b21a6cc6cfd,9d9d7371c412ba8b389d8f14c906f74769f1ea43ad721e5eba24502ab785ccc3
B2_0566,124,vs1r,,BTN,8-12BB,HJ,2.4-3.2BB,,bc96d189e05f,124__position-BTN__stack-8-12BB__open-2.4-3.2BB__opponent-HJ__vs1r-bc96d189e05f.jpg,charts/0566.webp,434,600,32426,12788,26ea5686139f1b920fd9669e148b18de3fe847474c899ec2fd1e6baa5628c391,2b065fe936327fb4be51939935637d233a125f553f13ff0ab0a4be506152bc85
B2_0567,161,vs1r,,CO,30-40BB,HJ,2-2.4BB,,5b85803312d2,161__position-CO__stack-30-40BB__open-2-2.4BB__opponent-HJ__vs1r-5b85803312d2.jpg,charts/0567.webp,434,600,36122,14674,1b7610afd9ddd2d11084ece3ba73f71e6f2d71f664a6b362647ffd67f2094bc8,a15d1e6a56cc68e7d4d967d0f369f526d618e611c0215f6a571480aba6bcaf3c
B2_0568,146,vs1r,,CO,16-22BB,LJ,2-2.4BB,,73db98592e15,146__position-CO__stack-16-22BB__open-2-2.4BB__opponent-LJ__vs1r-73db98592e15.jpg,charts/0568.webp,434,600,32026,12722,efa7dc7da266dd59cd149c6af483cec6d0c110aa2ba64aee103e0f3d71c015d0,b337f7d63a9d7052d1c6ef33a18dcf3b5d46da4d51146511781b1d9da5bb3a42
B2_0569,256,vs1r,,SB,12-16BB,LJ,2.4-3.2BB,,b6e7de484185,256__position-SB__stack-12-16BB__open-2.4-3.2BB__opponent-LJ__vs1r-b6e7de484185.jpg,charts/0569.webp,434,600,33418,13008,f8e074f77b5d3b8b538254c313544b5d0b8b6c571fd088bebb9a807ea819d2a5,b92120d0e705d79deafe10c97f0203f67dfa73fc1ecfa28e7054293170fd0ce2
B2_0570,272,vs1r,,SB,16-22BB,EP,2-2.4BB,,a853815208e1,272__position-SB__stack-16-22BB__open-2-2.4BB__opponent-EP__vs1r-a853815208e1.jpg,charts/0570.webp,434,600,35132,13924,82b730f95e033b7753382b2c204b609249cda288d1a1ce1c9fcccacf031aae3c,9e6cc891a8d1d255b3fee43170919aadf201d8b727cea2d7d2c404cc8a11b79c
B2_0571,085,vs1r,,BTN,16-22BB,LJ,2.4-3.2BB,,fae45229316e,085__position-BTN__stack-16-22BB__open-2.4-3.2BB__opponent-LJ__vs1r-fae45229316e.jpg,charts/0571.webp,434,600,32279,12554,6e0dfe020dd20b473bf813a18705d4d10027ab1257034e0403f43ddcf932941d,fb940351c4375d23a4851d5471ac9b9fc04c7229281e55cc89000ce2f4a5999e
B2_0572,110,vs1r,,BTN,30-40BB,LJ,2-2.4BB,,518965104b32,110__position-BTN__stack-30-40BB__open-2-2.4BB__opponent-LJ__vs1r-518965104b32.jpg,charts/0572.webp,434,600,38338,15808,9333d9b0b66c1835cac3574bf4412b9b112cb85fc5b9a1f71ada329e47d4c7ae,a1678497eeb0cbfbc5c9859cf0e08048a4979c7c5f4661071cb2551e2b32eee6
B2_0573,004,vs1r,,BB,12-16BB,HJ,2.4-3.2BB,,14fb3c380095,004__position-BB__stack-12-16BB__open-2.4-3.2BB__opponent-HJ__vs1r-14fb3c380095.jpg,charts/0573.webp,434,600,51805,22734,970049826d5a0fe7cb153d42c2c2b2cc2bee1390a58c8e56bdc6d180247b81ee,cef23bc57c4dc6aff420cf63be709239e3b2b6eba2f6c3e6652558efdaa0990c
B2_0574,308,vs1r,,SB,40BBplus,EP,2-2.4BB,,4c7840e062e2,308__position-SB__stack-40BBplus__open-2-2.4BB__opponent-EP__vs1r-4c7840e062e2.jpg,charts/0574.webp,434,600,35577,14628,c5253ae1a2f6da4c5da58620ac8265d5e3b757d2e51482bc5e74b07c3979de42,0db3ebbb9649cf714cd9ed0ed368d50b1cb867c9ec28536859693ba4585c081e
B2_0575,097,vs1r,,BTN,22-30BB,CO,2-2.4BB,,0daa3d1ccd52,097__position-BTN__stack-22-30BB__open-2-2.4BB__opponent-CO__vs1r-0daa3d1ccd52.jpg,charts/0575.webp,434,600,36576,14936,0d541abb9e26a403026d90c3409d2867172a7fce68be511185f715e43cf50390,674f7e7027e47c701cf851c0eadae7c1bad941aeb6f4ac1c46c48a03095f9c0c
